"Watershed","Anthropogenic","ClimateChange","Fire","LandCover","Landscape","Natural","WaterUse","PhysBio","WaterQuality","InstreamBio"
0.340519624101714,0.366500829187396,0.690436705362078,0.322616407982262,0.575581395348837,0.292479108635098,0.38253178551686,0.634114583333333,0.22996130458817,0.106135986733002,0.240464344941957
0.652294085129906,1,0.475953565505804,0.125277161862528,0.616279069767442,0.631754874651811,0.548922056384743,0,0.588170259812051,0.27363184079602,0.468767274737424
0.625207296849088,0.197346600331675,0.535655058043118,0.177937915742794,0.898837209302326,0.729805013927577,0.904367053620785,0,0.379215035931454,0.333886124930901,0.338308457711443
0.37534549474848,0.316196793808734,0.399115533443892,0.0787139689578714,0.631395348837209,0.309192200557103,0.516307352128248,0.662760416666667,0.18407960199005,0.115533443891653,0.247097844112769
0.457158651188502,0.498065229408513,0.202321724709784,0.0593126385809313,0.516279069767442,0.179387186629526,0.376451077943615,0.973958333333333,0.0563847429519071,0.307904919845218,0
0.493642896627971,0.409065782200111,0.100608070757324,0.0504434589800443,0.627906976744186,0.305849582172702,0.555555555555556,0.921875,0.193477059148701,0.350469872857933,0.0491984521835268
0.327805417357656,0.361525704809287,0.4212271973466,0.0792682926829268,0.187209302325581,0.203342618384401,0.368711995577667,0.959635416666667,0.0569375345494748,0.00442233278054174,0.116086235489221
0.831951354339414,1,0.871199557766722,0.121951219512195,0.532558139534884,0.552646239554318,0.802653399668325,0,0.257048092868988,0.175234936428966,0.250414593698176
0.761746821448314,1,0.0552791597567717,0.807649667405765,0,0.767688022284123,0.710889994472084,0,1,0.922056384742952,0.972913211719182
0.73134328358209,1,0.0646766169154229,0.939024390243902,0,0.716434540389972,0.66832504145937,0,0.998341625207297,0.943615257048093,0.955776672194583
0.846876727473742,1,0.102819237147595,0.895787139689579,0,0.956545961002786,0.82089552238806,0,0.992260917634052,0.809286898839138,0.99281370923162
0.486456605859591,1,0.0718629076838032,0.891906873614191,0,0.44066852367688,0.291873963515755,0,0.728579325594251,0.885019347705915,0.781094527363184
0.3510226644555,0.163073521282477,0.0679933665008292,0.713968957871397,0,0.688579387186629,0.645107794361526,0,0.798783858485351,0.917081260364842,0.888336097291321
0.635157545605307,0.334991708126036,0.0961857379767828,0.953436807095344,0,0.797214484679666,0.812603648424544,0,0.919845218352681,0.889994472084024,0.894969596462134
0.918186843559978,1,0.116086235489221,0.87139689578714,0,0.981058495821727,0.906025428413488,0,0.995024875621891,0.940851299060254,0.959093421779989
0.946932006633499,1,0.0867882808181316,0.813192904656319,0,0.981058495821727,0.939192924267551,0,0.794914317302377,0.813156440022112,0.645107794361526
0.563294637921504,1,0.132117191818684,0.566518847006652,0,0.612256267409471,0.411276948590381,0,0.996683250414594,0.904367053620785,0.962410171365395
0.921503593145384,1,0.2808181315644,0.838691796008869,0,0.956545961002786,0.909894969596462,0,0.970149253731343,0.691542288557214,0.965726920950802
0.403537866224433,0.505251520176893,0.265339966832504,0.823725055432373,0,0.485236768802228,0.290215588723051,0,0.783858485351023,0.951907131011609,0.947484798231067
0.863460475400774,1,0.142067440574903,0.553215077605322,0,0.820612813370474,0.839690436705362,0,0.995577667219458,0.982863460475401,0.920398009950249
0.720840243228303,0.388059701492537,0.120508568269762,0.690133037694013,0,0.837325905292479,0.865671641791045,0,0.800995024875622,0.981205085682698,0.830845771144279
0.933112216694306,0.540077390823659,0.126589275843007,0.907427937915743,0,0.829526462395543,0.941404090657822,0,0.872305140961857,0.98783858485351,0.934217799889442
0.767827529021559,0.441680486456606,0.168601437258154,0.759423503325942,0,0.827855153203343,0.868435599778883,0,0.848535102266446,0.967385295743505,0.75069098949696
0.800995024875622,1,0.155334438916528,0.949556541019956,0,0.831754874651811,0.763405196241017,0,0.977335544499724,0.915975677169707,0.904919845218353
0.427860696517413,0.516307352128248,0.172470978441128,0.957317073170732,0,0.418384401114206,0.305693753454947,0,0.625207296849088,0.721393034825871,0.982310668877833
0.737423991155334,1,0.17910447761194,0.911308203991131,0,0.680779944289694,0.681039248203427,0,0.967385295743505,0.97346600331675,0.967385295743505
0.906025428413488,1,0.222222222222222,0.952882483370288,0,0.981058495821727,0.892758430071863,0,0.864566058595909,0.715312327252626,0.651188501934771
0.920398009950249,1,0.227750138197899,0.978381374722838,0,0.861838440111421,0.908236594803759,0,0.978993919292427,0.890547263681592,0.995024875621891
0.709231619679381,1,0.278606965174129,0.967849223946785,0,0.735376044568245,0.642896627971255,0,0.956882255389718,0.880044223327805,0.985627418463239
0.771697070204533,1,0.308457711442786,0.966186252771619,0,0.706406685236769,0.725815367606412,0,0.975124378109453,0.825317855168601,0.98783858485351
0.791597567716971,1,0.307352128247651,0.9490022172949,0,0.861838440111421,0.753454947484798,0,0.924820342730791,0.689331122166943,0.919292426755113
0.753454947484798,1,0.271973466003317,0.98780487804878,0,0.77883008356546,0.700939745715865,0,0.97567716970702,0.740740740740741,0.877833056937535
0.421779988944168,0.492537313432836,0.253178551686014,0.969512195121951,0,0.606685236768802,0.334438916528469,0,0.86677722498618,0.767827529021559,0.963515754560531
0.798231066887783,1,0.252625760088447,0.970066518847007,0,0.956545961002786,0.760641238253179,0,0.954118297401879,0.678275290215589,0.886677722498618
0.87175234936429,1,0.250967385295744,0.98059866962306,0,0.995543175487465,0.850193477059149,0,0.959646213377557,0.841901603095633,0.876727473742399
0.302929795467109,0.2808181315644,0.243228302929795,0.96840354767184,0,0.573816155988858,0.42620232172471,0,0.609176340519624,0.547816473189607,0.779436152570481
0.353233830845771,0.433941404090658,0.221669430624654,0.917405764966741,0,0.525348189415042,0.310668877833057,0,0.645107794361526,0.728579325594251,0.638474295190713
0.587064676616915,0.570480928689884,0.299060254284135,0.94290465631929,0,0.55041782729805,0.463239358761747,0,0.751796572692095,0.737423991155334,0.695964621337756
0.762852404643449,1,0.21558872305141,0.887472283813747,0,0.861838440111421,0.713653952459923,0,0.981757877280265,0.919292426755113,0.95632946379215
0.833609729132117,1,0.285240464344942,0.964523281596452,0,0.956545961002786,0.804311774461028,0,0.999447208402432,0.833609729132117,0.991708126036484
0.487009397457159,0.52294085129906,0.309010503040354,0.898558758314856,0,0.611699164345404,0.380873410724157,0,0.880044223327805,0.804311774461028,0.723051409618574
0.689331122166943,1,0.217247097844113,0.848115299334812,0,0.727576601671309,0.615257048092869,0,0.861249309010503,0.515201768933112,0.933665008291874
0.786069651741294,0.565505804311774,0.175234936428966,0.605875831485588,0,0.837883008356546,0.76506357103372,0,0.969596462133776,0.73355444997236,0.783305693753455
0.290215588723051,0.402985074626866,0.150912106135987,0.6480044345898,0,0.283565459610028,0.233278054173577,0,0.439469320066335,0.227750138197899,0.44057490326147
0.689883913764511,1,0.177998894416805,0.845343680709534,0,0.6,0.616362631288004,0.1875,0.446655610834715,0.804864566058596,0.358208955223881
0.480928689883914,0.549474847982311,0.11387506909895,0.792682926829268,0,0.482451253481894,0.329463792150359,0,0.633499170812604,0.603095632946379,0.380320619126589
0.657269209508015,0.548369264787175,0.17191818684356,0.481707317073171,0,0.696935933147632,0.608070757324489,0,0.843007186290768,0.5787728026534,0.470425649530127
0.475400773908237,0.543946932006633,0.322277501381979,0.756651884700665,0,0.552089136490251,0.330016583747927,0,0.435599778883361,0.687119955776672,0.402985074626866
0.4383637368712,0.383637368711996,0.330016583747927,0.661862527716186,0,0.637325905292479,0.512437810945274,0,0.5787728026534,0.748479823106689,0.423991155334439
0.960751796572692,1,0.171365395245992,0.863082039911308,0,0.956545961002786,0.953565505804312,0,0.931453841901603,0.620784964068546,0.787175234936429
0.606412382531786,1,0.209508015478165,0.831485587583149,0,0.467409470752089,0.485903814262023,0.0455729166666667,0.432835820895522,0.732448866777225,0.357656163626313
0.556661138750691,0.540630182421227,0.310116086235489,0.837028824833703,0,0.497493036211699,0.470425649530127,0,0.923714759535655,0.889994472084024,0.945826423438364
0.344941956882255,0.421779988944168,0.764510779436153,0.0293791574279379,0,0.528690807799443,0.31730237700387,0.209635416666667,0.530679933665008,0.991155334438917,0.54726368159204
0.740740740740741,1,0.70702045328911,0.129711751662971,0.623255813953488,0.728690807799443,0.684908789386401,0,0.845218352681039,0.990049751243781,0.86677722498618
0.834162520729685,1,0.689883913764511,0.37139689578714,0.993023255813953,0.724791086350975,0.805417357656164,0,0.83526810392482,0.950248756218905,0.962962962962963
0.629076838032062,0.566058595909342,0.670536207849641,0.111419068736142,0.966279069767442,0.562674094707521,0.530127142067441,0,0.563294637921504,0.430624654505252,0.639027086788281
0.626312880044223,1,0.767827529021559,0,0.176744186046512,0.448467966573816,0.511332227750138,0.212239583333333,0.31232725262576,0.0398009950248756,0.235489220563847
0.735765616362631,1,0.509673852957435,0.024390243902439,0.941860465116279,0.561559888579387,0.677722498618021,0,0.472636815920398,0.320066334991708,0.524046434494196
0.871199557766722,1,0.544499723604201,0.000554323725055432,0.968604651162791,0.714763231197772,0.849640685461581,0,0.558872305140962,0.176340519624102,0.508015478164732
0.326699834162521,0.248203427307905,0.475953565505804,0.0110864745011086,0.893023255813953,0.402785515320334,0.522388059701492,0,0.339414040906578,0.165837479270315,0.431730237700387
0.323383084577114,0.238253178551686,0.5616362631288,0.00332594235033259,0.931395348837209,0.4,0.52294085129906,0,0.390270867882808,0.292426755113322,0.48424543946932
0.285240464344942,0.208955223880597,0.474847982310669,0.0105321507760532,0.654651162790698,0.303621169916435,0.477611940298507,0,0.334991708126036,0.136539524599226,0.313432835820896
0.576008844665561,0.451077943615257,0.213930348258706,0.106430155210643,0.46046511627907,0.537604456824513,0.62465450525152,0.282552083333333,0.341625207296849,0.560530679933665,0.199557766721946
0.698175787728027,0.556108347153123,0.127142067440575,0.153547671840355,0.880232558139535,0.574930362116992,0.65616362631288,0.231770833333333,0.354339414040907,0.533996683250415,0.31232725262576
0.788833609729132,0.533443891652847,0.0978441127694859,0.142461197339246,0.706976744186047,0.64958217270195,0.810392482034273,0.713541666666667,0.328358208955224,0.350469872857933,0.360972913211719
0.31951354339414,0.30016583747927,0.0834715312327253,0.12860310421286,0.688372093023256,0.322005571030641,0.439469320066335,0.760416666666667,0.237700386954118,0.37534549474848,0.262023217247098
0.497512437810945,0.378662244333886,0.0735212824765064,0.100332594235033,0.633720930232558,0.435654596100279,0.603648424543947,0.938802083333333,0.233830845771144,0.289110005527916,0.243228302929795
0.838584853510227,1,0.0812603648424544,0.0931263858093126,0.754651162790698,0.644011142061281,0.809839690436705,0.826822916666667,0.38253178551686,0.335544499723604,0.338861249309011
0.420121614151465,0.38750690989497,0.379215035931454,0.0277161862527716,0.67906976744186,0.335376044568245,0.479823106688778,0.506510416666667,0.286898839137645,0.543394140409066,0.242675511332228
0.65616362631288,0.558319513543394,0.0845771144278607,0.0559866962305987,0.711627906976744,0.347632311977716,0.591487009397457,0.9609375,0.17191818684356,0.330569375345495,0.215035931453842
0.347705914870094,0.432283029297955,0.886677722498618,0.966740576496674,0.0174418604651163,0.400557103064067,0.307352128247651,0.134114583333333,0.587617468214483,0.635157545605307,0.745163073521283
0.684355997788834,1,0.829187396351575,0.977272727272727,0.0697674418604651,0.539275766016713,0.611387506909895,0.0846354166666667,0.813709231619679,0.706467661691542,0.749032614704257
0.878385848535102,1,0.754560530679934,0.968957871396896,0,0.715877437325905,0.857932559425097,0.0130208333333333,0.868988391376451,0.444444444444444,0.545605306799337
0.518518518518518,0.493642896627971,0.605859590934218,0.639689578713969,0,0.567688022284123,0.483139856274185,0,0.690436705362078,0.509673852957435,0.678828081813156
0.870093974571587,1,0.658927584300719,0.521618625277162,0,0.800557103064067,0.848535102266446,0,0.689331122166943,0.521282476506357,0.73852957435047
0.829187396351575,1,0.594803758982863,0.571507760532151,0.013953488372093,0.731476323119777,0.798783858485351,0,0.915422885572139,0.648424543946932,0.926478717523494
0.295743504698729,0.391376451077944,0.749032614704257,0.786031042128603,0.0558139534883721,0.291364902506964,0.265339966832504,0.197916666666667,0.456605859590934,0.235489220563847,0.510226644555003
0.649530127142067,0.469320066334992,0.967938087341072,0.990022172949002,0,0.657938718662953,0.699281370923162,0,0.868988391376451,0.814814814814815,0.909894969596462
0.877280265339967,1,0.938087341072416,0.618070953436807,0,0.956545961002786,0.856826976229961,0,0.984521835268104,0.671641791044776,0.719734660033168
0.856826976229961,1,0.925373134328358,0.677383592017738,0,0.956545961002786,0.833056937534549,0,0.96849087893864,0.642896627971255,0.690436705362078
0.89110005527916,1,0.899391929242676,0.675166297117517,0,0.732590529247911,0.874516307352128,0,0.857932559425097,0.529574350469873,0.731896075179657
0.909894969596462,1,0.948037589828635,0.664079822616408,0,0.956545961002786,0.897180762852405,0,0.991155334438917,0.734660033167496,0.759535655058043
0.861249309010503,1,0.925925925925926,0.458425720620843,0,0.732033426183844,0.837479270315091,0,0.818684355997789,0.646213377556661,0.551133222775014
0.855721393034826,1,0.948037589828635,0.524944567627494,0,0.841782729805014,0.831398562741846,0,0.914317302377004,0.806522940851299,0.697622996130459
0.743504698728579,1,0.879491431730238,0.393015521064302,0,0.685793871866295,0.688225538971808,0,0.885572139303483,0.532891100055279,0.665561083471531
0.927584300718629,1,0.866224433388613,0.60920177383592,0,0.771030640668524,0.916528468767275,0,0.89110005527916,0.697070204532891,0.80375898286346
0.336097291321172,0.338308457711443,0.830292979546711,0.349223946784922,0,0.345403899721448,0.417357656163626,0,0.454394693200663,0.237700386954118,0.498065229408513
0.555002763957988,0.380320619126589,0.739635157545605,0.347006651884701,0,0.460724233983287,0.671641791044776,0,0.519624101713654,0.615257048092869,0.582089552238806
0.771144278606965,1,0.705362078496407,0.327050997782705,0.132558139534884,0.520891364902507,0.725262576008845,0,0.572692095080155,0.563847429519071,0.723604201216142
0.52791597567717,0.340519624101714,0.646766169154229,0.238913525498891,0,0.5008356545961,0.679933665008292,0,0.479270315091211,0.542841348811498,0.432835820895522
0.677169707020453,1,0.571586511885019,0.1990022172949,0,0.554317548746518,0.597567716970702,0,0.569928137092316,0.793255942509674,0.583747927031509
0.622443338861249,0.529021558872305,0.425649530127142,0.206762749445676,0,0.409470752089136,0.582642343836374,0.49609375,0.330016583747927,0.374239911553344,0.291873963515755
0.248203427307905,0.170812603648425,0.252625760088447,0.200110864745011,0,0.254038997214485,0.438916528468767,0.34765625,0.342730790491985,0.331122166943062,0.306799336650083
0.305693753454947,0.223880597014925,0.249861802100608,0.554323725055432,0,0.30974930362117,0.500276395798784,0.59765625,0.321171918186844,0.386401326699834,0.270315091210614
0.650635710337203,1,0.224986180210061,0.232815964523282,0,0.346518105849582,0.54726368159204,0.190104166666667,0.34383637368712,0.458817025981205,0.30514096185738
0.955223880597015,1,0.723051409618574,0.990576496674058,0,0.773816155988858,0.948590381426202,0.0625,0.77722498618021,0.678828081813156,0.734660033167496
0.893311221669431,1,0.21779988944168,0.241130820399113,0,0.723676880222841,0.877833056937535,0,0.825870646766169,0.692647871752349,0.788833609729132
0.901603095632946,1,0.170259812050857,0.189578713968958,0,0.694707520891365,0.887783305693753,0,0.59314538419016,0.363736871199558,0.489773355444997
0.962962962962963,1,0.598673300165838,0.986141906873614,0,0.76991643454039,0.95632946379215,0.0403645833333333,0.912106135986733,0.642896627971255,0.946932006633499
0.7191818684356,0.511885019347706,0.0690989496959646,0.128048780487805,0,0.641782729805014,0.740740740740741,0,0.651741293532338,0.488114980652294,0.690989496959646
0.582089552238806,0.544499723604201,0.0519624101713654,0.124168514412417,0,0.423398328690808,0.499723604201216,0,0.645660585959093,0.318407960199005,0.143173023770039
0.509673852957435,0.479823106688778,0.0237700386954118,0.140243902439024,0,0.438440111420613,0.491984521835268,0,0.604754007739082,0.330016583747927,0.614151464897734
0.662244333886125,1,0.0182421227197347,0.133592017738359,0,0.470194986072423,0.569928137092316,0,0.72636815920398,0.393034825870647,0.816473189607518
0.769485903814262,1,0.0243228302929795,0.144124168514412,0.0651162790697674,0.600557103064067,0.723604201216142,0,0.775013819789939,0.478164731896075,0.902155887230514
0.703150912106136,1,0.0514096185737977,0.134146341463415,0.0709302325581395,0.643454038997215,0.634051962410171,0,0.386954118297402,0.604754007739082,0.54228855721393
0.638474295190713,0.546158098396904,0.0154781647318961,0.116407982261641,0.0337209302325581,0.527019498607242,0.57379767827529,0,0.546710889994472,0.528468767274737,0.715865118850193
0.644555002763958,0.561083471531233,0.715865118850193,0.280487804878049,0.17906976744186,0.559888579387187,0.564400221116639,0.0221354166666667,0.563847429519071,0.899944720840243,0.386401326699834
0.469320066334992,0.425649530127142,0.10889994472084,0.175720620842572,0.0418604651162791,0.368245125348189,0.502487562189055,0,0.372581536760641,0.142620232172471,0.465450525152018
0.787728026533997,0.550027639579878,0.983969043670536,0.81430155210643,0.155813953488372,0.584401114206128,0.786622443338861,0,0.665008291873963,0.917081260364842,0.616362631288004
0.655058043117745,0.553897180762852,0.990602542841349,0.760532150776053,0.230232558139535,0.507520891364903,0.595909342177999,0,0.611387506909895,0.730790491984522,0.898839137645108
0.53510226644555,0.484798231066888,0.993366500829187,0.752771618625277,0,0.51142061281337,0.525704809286899,0,0.723604201216142,0.880044223327805,0.864566058595909
0.912106135986733,1,0.997788833609729,0.689578713968958,0,0.862952646239554,0.899391929242676,0,0.888888888888889,0.866224433388613,0.928689883913765
0.465450525152018,0.511332227750138,0.998341625207297,0.152993348115299,0.00697674418604651,0.515320334261838,0.367053620784964,0,0.735765616362631,0.776672194582642,0.880597014925373
0.982863460475401,1,0.998894416804865,0.764966740576497,0,0.981058495821727,0.98065229408513,0,0.818131564400221,0.967938087341072,0.703703703703704
0.559977888336097,0.395245992260918,0.980099502487562,0.328159645232816,0.0569767441860465,0.51866295264624,0.661691542288557,0,0.658374792703151,0.73134328358209,0.61028192371476
0.940851299060254,1,0.993919292426755,0.351441241685144,0,0.861838440111421,0.930901050304035,0,0.964621337755666,0.897180762852405,0.997236042012161
0.498618021006081,0.246545052515202,0.965174129353234,0.741685144124169,0.0988372093023256,0.529805013927577,0.739082365948038,0,0.684908789386401,0.948037589828635,0.901050304035379
0.482034273079049,0.557213930348259,0.647871752349364,0.752217294900222,0,0.373816155988858,0.317855168601437,0.0755208333333333,0.443891652846877,0.984521835268104,0.552238805970149
0.590381426202322,0.423438363736871,0.829187396351575,0.763858093126386,0.0523255813953488,0.496935933147632,0.674405749032615,0.0716145833333333,0.632393587617468,0.900497512437811,0.921503593145384
0.930901050304035,1,0.541182974018795,0.753880266075388,0,0.956545961002786,0.919845218352681,0,0.976229961304588,1,0.768933112216694
0.624101713653953,0.519624101713654,0.478164731896075,0.725055432372506,0,0.483565459610028,0.598673300165838,0,0.889441680486457,0.998894416804865,0.854063018242123
0.979546710889994,1,0.487009397457159,0.902439024390244,0,0.956545961002786,0.976229961304588,0,0.84024322830293,0.601990049751244,0.589275843007186
0.410724156992814,0.158098396904367,0.521282476506357,0.726164079822616,0,0.676323119777159,0.727473742399116,0,0.676064123825318,0.366500829187396,0.608070757324489
0.711442786069652,1,0.213377556661139,0.917960088691796,0,0.654596100278552,0.646213377556661,0,0.679380873410724,0.638474295190713,0.853510226644555
0.260917634051962,0.294085129906025,0.180762852404643,0.797117516629712,0,0.43008356545961,0.311774461028192,0,0.673852957435047,0.345494748479823,0.69983416252073
0.630735212824765,0.560530679933665,0.519624101713654,0.900221729490022,0,0.533147632311978,0.543394140409066,0,0.740740740740741,0.358761746821448,0.915422885572139
0.111111111111111,0.102819237147595,0.141514648977336,0.42350332594235,0,0.415598885793872,0.14538419016031,0,0.586511885019348,0.310116086235489,0.862907683803206
0.500829187396352,1,0.143173023770039,0.912416851441242,0,0.478551532033426,0.31232725262576,0,0.583195135433941,0.627971254836927,0.746821448313986
0.840796019900497,1,0.264234383637369,0.912971175166297,0,0.722562674094708,0.814814814814815,0.177083333333333,0.752349364289663,0.504698728579326,0.778330569375346
0.221116639027087,0.217247097844113,0.442233278054174,0.926274944567627,0,0.329805013927577,0.318960751796573,0,0.462686567164179,0.421779988944168,0.509673852957435
0.281370923161968,0.330016583747927,0.160309563294638,0.921286031042129,0,0.31142061281337,0.321171918186844,0.165364583333333,0.591487009397457,0.316196793808734,0.597014925373134
0.275290215588723,0.265339966832504,0.135986733001658,0.864190687361419,0,0.387743732590529,0.389165284687673,0,0.481481481481481,0.699281370923162,0.577114427860697
0.320066334991708,0.269209508015478,0.758430071862908,0.951773835920177,0,0.667966573816156,0.47705914870094,0.326822916666667,0.735212824765064,0.601437258153676,0.748479823106689
0.207296849087894,0.177446102819237,0.343283582089552,0.957871396895787,0,0.307520891364903,0.33665008291874,0.337239583333333,0.365395245992261,0.490878938640133,0.490326147042565
0.605859590934218,1,0.122719734660033,0.895232815964523,0,0.560445682451253,0.484798231066888,0,0.637921503593145,0.631840796019901,0.744610281923715
0.0641238253178552,0.237147595356551,0.718629076838032,0.936807095343681,0,0.193871866295265,0.0226644555002764,0.782552083333333,0.300718629076838,0.247097844112769,0.332780541735766
0.84024322830293,1,0.112769485903814,0.892461197339246,0,0.781615598885794,0.813709231619679,0,0.948037589828635,0.583747927031509,0.625207296849088
0.591487009397457,1,0.119402985074627,0.90410199556541,0,0.417827298050139,0.462686567164179,0,0.577667219458264,0.598673300165838,0.581536760641238
0.862354892205638,1,0.184632393587617,0.911862527716186,0,0.768802228412256,0.838584853510227,0,0.830845771144279,0.69983416252073,0.771697070204533
0.182974018794914,0.091763405196241,0.106688778330569,0.638580931263858,0,0.247353760445682,0.358761746821448,0,0.342177998894417,0.169154228855721,0.36318407960199
0.199557766721946,0.121614151464898,0.108347153123273,0.889689578713969,0,0.331476323119777,0.384742951907131,0,0.564953012714207,0.514648977335544,0.499170812603648
0.0287451630735213,0.00386954118297402,0.419568822553897,0.941241685144124,0,0.190529247910864,0.341625207296849,0.48828125,0.244333886124931,0.419568822553897,0.278054173576562
0.358208955223881,0.293532338308458,0.124930901050304,0.921840354767184,0,0.462952646239554,0.51575456053068,0,0.739635157545605,0.625760088446656,0.814262023217247
0.422885572139304,0.381426202321725,0.278054173576562,0.960088691796009,0,0.414484679665738,0.489773355444997,0,0.498618021006081,0.521835268103925,0.526257600884467
0.988391376451078,1,0.112216694306247,0.837583148558758,0,0.956545961002786,0.98783858485351,0,0.316749585406302,0.425649530127142,0.346047540077391
0.202321724709784,0.117191818684356,0.115533443891653,0.891352549889135,0,0.213927576601671,0.395798783858485,0,0.344389165284688,0.347705914870094,0.442786069651741
0.0591487009397457,0.212824765063571,0.667772249861802,0.732815964523282,0,0.186072423398329,0.025428413488115,0.927083333333333,0.191818684355998,0.788833609729132,0.231619679380873
0.0353786622443339,0.132669983416252,0.582642343836374,0.770509977827051,0,0.113649025069638,0.0182421227197347,0.924479166666667,0.124378109452736,0.13322277501382,0.266998341625207
0.260364842454395,0.278054173576562,0.107794361525705,0.866962305986696,0,0.294150417827298,0.326147042564953,0,0.430071862907684,0.468767274737424,0.55942509673853
0.915975677169707,1,0.113322277501382,0.836474501108647,0,0.647910863509749,0.90326147042565,0,0.373687119955777,0.436705362078496,0.378109452736318
0.456605859590934,1,0.100055279159757,0.862527716186253,0,0.440111420612813,0.250414593698176,0,0.723051409618574,0.865671641791045,0.845218352681039
0.504698728579326,0.181315644002211,0.173576561636263,0.918514412416851,0,0.656267409470752,0.810945273631841,0,0.672747374239912,0.760641238253179,0.52791597567717
0.4212271973466,1,0.23493642896628,0.616407982261641,0,0.506963788300836,0.194029850746269,0,0.639579878385849,0.585406301824212,0.950248756218905
0.0989496959646213,0.0978441127694859,0.187949143173024,0.972838137472284,0,0.314763231197772,0.113322277501382,0,0.532891100055279,0.530127142067441,0.775566611387507
0.54726368159204,0.428966279712548,0.105030403537866,0.91019955654102,0,0.564902506963788,0.615809839690437,0,0.660585959093422,0.388059701492537,0.627971254836927
0.401326699834163,0.378109452736318,0.114980652294085,0.860864745011086,0,0.286908077994429,0.469872857932559,0.233072916666667,0.377003869541183,0.34383637368712,0.517965726920951
0.263681592039801,0.193477059148701,0.416804864566059,0.618625277161863,0,0.3008356545961,0.4383637368712,0.09375,0.332227750138198,0.431177446102819,0.410171365395246
0.898839137645108,0.385295743504699,0.358761746821448,0.954545454545455,0,0.956545961002786,0.967938087341072,0,0.521282476506357,0.357656163626313,0.458264234383637
0.588170259812051,1,0.132117191818684,0.929046563192905,0,0.245682451253482,0.454394693200663,0.598958333333333,0.307904919845218,0.329463792150359,0.433941404090658
